gene_id	gene_name	transcript_id	chrom	strand	tss	tx_start	tx_end	length	pol2_signal
ENSG00000183813.8	CCR4	ENST00000718415.1	chr3	+	32951644	32951644	32957120	5477	1.3333334
ENSG00000183814.16	LIN9	ENST00000366808.6	chr1	-	226309869	226231157	226309869	78713	-1.2272727
ENSG00000183826.19	BTBD9	ENST00000481247.6	chr6	-	38639929	38168451	38639929	471479	-1.6521739
ENSG00000183828.15	NUDT14	ENST00000392568.7	chr14	-	105181312	105172939	105181312	8374	-1.7272727
ENSG00000183831.7	ANKRD45	ENST00000333279.3	chr1	-	173669851	173608336	173669851	61516	-1.0
ENSG00000183833.16	CFAP91	ENST00000273390.9	chr3	+	119703022	119703022	119767102	64081	
ENSG00000183837.10	PNMA3	ENST00000619635.1	chrX	+	153056409	153056409	153060467	4059	1.5
ENSG00000183840.8	GPR39	ENST00000329321.4	chr2	+	132416805	132416805	132646582	229778	
ENSG00000183844.17	FAM3B	ENST00000357985.7	chr21	+	41316801	41316801	41357727	40927	
ENSG00000183850.14	ZNF730	ENST00000593635.1	chr19	+	23075210	23075210	23136106	60897	1.1333333
ENSG00000183853.18	KIRREL1	ENST00000368173.7	chr1	+	157993273	157993273	158100261	106989	
ENSG00000183856.11	IQGAP3	ENST00000361170.7	chr1	-	156572565	156525405	156572565	47161	-2.1333334
ENSG00000183862.6	CNGA2	ENST00000329903.5	chrX	+	151734746	151734746	151745564	10819	
ENSG00000183864.6	TOB2	ENST00000327492.4	chr22	-	41446801	41433494	41446801	13308	-3.0273972
ENSG00000183873.20	SCN5A	ENST00000423572.7	chr3	-	38649687	38548062	38649687	101626	-2.3333333
ENSG00000183876.9	ARSI	ENST00000515301.2	chr5	-	150339307	150297214	150339307	42094	-1.0
ENSG00000183878.16	UTY	ENST00000331397.8	chrY	-	13480673	13248379	13480673	232295	
ENSG00000183888.4	SRARP	ENST00000329454.2	chr1	+	16004236	16004236	16008807	4572	
ENSG00000183889.13	NPIPA6	ENST00000381497.7	chr16	+	16331877	16331877	16350608	18732	
ENSG00000183891.6	TTC32	ENST00000333610.4	chr2	-	19901983	19896631	19901983	5353	-1.3947369
ENSG00000183908.7	LRRC55	ENST00000652194.1	chr11	+	57181747	57181747	57191714	9968	
ENSG00000183914.15	DNAH2	ENST00000572933.6	chr17	+	7717744	7717744	7833742	115999	1.0
ENSG00000183918.18	SH2D1A	ENST00000698113.1	chrX	+	124339504	124339504	124373156	33653	
ENSG00000183921.8	SDR42E2	ENST00000602312.3	chr16	+	22162506	22162506	22191751	29246	
ENSG00000183943.6	PRKX	ENST00000262848.6	chrX	-	3713649	3604340	3713649	109310	-1.3125
ENSG00000183955.14	KMT5A	ENST00000402868.8	chr12	+	123384132	123384132	123409353	25222	3.4166667
ENSG00000183960.9	KCNH8	ENST00000328405.7	chr3	+	19148510	19148510	19535642	387133	
ENSG00000183963.19	SMTN	ENST00000432777.5	chr22	+	31064105	31064105	31088025	23921	2.2
ENSG00000183971.10	NPW	ENST00000567649.1	chr16	+	2009926	2009926	2020592	10667	3.014706
ENSG00000183977.14	PP2D1	ENST00000389050.5	chr3	-	20012264	19985346	20012264	26919	
ENSG00000183978.8	COA3	ENST00000328434.8	chr17	-	42798704	42797625	42798704	1080	-1.6666666
ENSG00000183979.8	NPB	ENST00000573081.1	chr17	+	81900745	81900745	81902898	2154	1.3414634
ENSG00000184005.12	ST6GALNAC3	ENST00000328299.4	chr1	+	76074746	76074746	76634603	559858	1.0
ENSG00000184007.22	PTP4A2	ENST00000647444.2	chr1	-	31938368	31906421	31938368	31948	-3.6376812
ENSG00000184009.13	ACTG1	ENST00000575994.6	chr17	-	81523847	81510690	81523847	13158	-1.0
ENSG00000184012.14	TMPRSS2	ENST00000454499.6	chr21	-	41531116	41466142	41531116	64975	
ENSG00000184014.9	DENND5A	ENST00000328194.8	chr11	-	9265350	9138825	9265350	126526	-3.0
ENSG00000184022.4	OR2T10	ENST00000642090.1	chr1	-	248597700	248590487	248597700	7214	
ENSG00000184032.3	KRTAP20-2	ENST00000330798.3	chr21	+	30635206	30635206	30635619	414	
ENSG00000184033.14	CTAG1B	ENST00000328435.3	chrX	-	154619282	154617609	154619282	1674	
ENSG00000184047.21	DIABLO	ENST00000464942.7	chr12	-	122226052	122207668	122226052	18385	-6.2763157
ENSG00000184056.15	VPS33B	ENST00000333371.8	chr15	-	91022594	90998673	91022594	23922	-3.7924528
ENSG00000184058.16	TBX1	ENST00000359500.7	chr22	+	19756703	19756703	19783593	26891	1.65
ENSG00000184060.12	ADAP2	ENST00000580525.6	chr17	+	30921932	30921932	30959944	38013	1.0
ENSG00000184076.13	UQCR10	ENST00000330029.6	chr22	+	29767369	29767369	29770413	3045	2.8387096
ENSG00000184083.12	FAM120C	ENST00000375180.7	chrX	-	54183254	54068324	54183254	114931	-2.1904762
ENSG00000184108.8	TRIML1	ENST00000332517.4	chr4	+	188139441	188139441	188147743	8303	
ENSG00000184110.15	EIF3C	ENST00000566501.5	chr16	+	28688558	28688558	28735598	47041	
ENSG00000184113.10	CLDN5	ENST00000406028.1	chr22	-	19527545	19523024	19527545	4522	
ENSG00000184117.12	NIPSNAP1	ENST00000216121.12	chr22	-	29581113	29554808	29581113	26306	-2.4705882
ENSG00000184140.6	OR4F6	ENST00000328882.6	chr15	+	101803509	101803509	101806887	3379	
ENSG00000184144.12	CNTN2	ENST00000331830.7	chr1	+	205043212	205043212	205078289	35078	
ENSG00000184148.4	SPRR4	ENST00000328051.3	chr1	+	152970648	152970648	152972574	1927	
ENSG00000184154.16	LRRC51	ENST00000642648.1	chr11	+	72080337	72080337	72096833	16497	1.5
ENSG00000184155.8	OR10J5	ENST00000334857.3	chr1	-	159536007	159535078	159536007	930	
ENSG00000184156.18	KCNQ3	ENST00000388996.10	chr8	-	132481095	132120861	132481095	360235	
ENSG00000184160.8	ADRA2C	ENST00000509482.1	chr4	+	3766348	3766348	3768491	2144	1.0
ENSG00000184162.15	NR2C2AP	ENST00000331552.12	chr19	-	19203414	19201409	19203414	2006	-2.4210527
ENSG00000184163.3	C1QTNF12	ENST00000330388.2	chr1	-	1246722	1242453	1246722	4270	-1.0
ENSG00000184164.15	CRELD2	ENST00000404488.7	chr22	+	49918635	49918635	49927540	8906	4.3095236
ENSG00000184166.3	OR1D2	ENST00000641064.1	chr17	-	3104422	3088484	3104422	15939	
ENSG00000184178.17	SCFD2	ENST00000401642.8	chr4	-	53366061	52872982	53366061	493080	-1.7666667
ENSG00000184182.19	UBE2F	ENST00000414443.5	chr2	+	237966955	237966955	238042782	75828	1.9142857
ENSG00000184185.10	KCNJ12	ENST00000583088.6	chr17	+	21376357	21376357	21419870	43514	
ENSG00000184194.6	GPR173	ENST00000332582.5	chrX	+	53048789	53048789	53080615	31827	
ENSG00000184203.8	PPP1R2	ENST00000618156.5	chr3	-	195543325	195514428	195543325	28898	-3.9629629
ENSG00000184205.14	TSPYL2	ENST00000375442.8	chrX	+	53082367	53082367	53088540	6174	3.372093
ENSG00000184206.13	GOLGA6L4	ENST00000510439.7	chr15	+	84235773	84235773	84245358	9586	
ENSG00000184207.9	PGP	ENST00000333503.8	chr16	-	2214840	2211593	2214840	3248	-2.632653
ENSG00000184209.15	SNRNP35	ENST00000526639.3	chr12	+	123458139	123458139	123466936	8798	3.5925925
ENSG00000184210.6	DGAT2L6	ENST00000333026.4	chrX	+	70177483	70177483	70205704	28222	
ENSG00000184216.15	IRAK1	ENST00000369980.8	chrX	-	154019902	154010507	154019902	9396	-2.4871795
ENSG00000184220.12	CMSS1	ENST00000421999.8	chr3	+	99817862	99817862	100181732	363871	2.8333333
ENSG00000184221.13	OLIG1	ENST00000382348.2	chr21	+	33070141	33070141	33072413	2273	
ENSG00000184226.15	PCDH9	ENST00000544246.5	chr13	-	67230445	66302834	67230445	927612	-1.6666666
ENSG00000184227.8	ACOT1	ENST00000311148.9	chr14	+	73537143	73537143	73543796	6654	
ENSG00000184232.9	OAF	ENST00000328965.9	chr11	+	120211032	120211032	120230334	19303	1.4857143
ENSG00000184254.18	ALDH1A3	ENST00000329841.10	chr15	+	100879831	100879831	100916626	36796	1.0
ENSG00000184260.6	H2AC20	ENST00000331380.4	chr1	+	149886918	149886918	149887411	494	21.776316
ENSG00000184261.5	KCNK12	ENST00000327876.5	chr2	-	47570985	47509290	47570985	61696	
ENSG00000184270.6	H2AC21	ENST00000331128.6	chr1	-	149887965	149887469	149887965	497	-3.2941177
ENSG00000184271.18	POU6F1	ENST00000333640.12	chr12	-	51218062	51186936	51218062	31127	-1.0833334
ENSG00000184276.3	DEFB108B	ENST00000328698.2	chr11	+	71833200	71833200	71837710	4511	
ENSG00000184277.13	TM2D3	ENST00000559107.5	chr15	-	101652384	101632977	101652384	19408	-2.7358491
ENSG00000184281.15	TSSC4	ENST00000380996.9	chr11	+	2400488	2400488	2403878	3391	1.7446809
ENSG00000184292.7	TACSTD2	ENST00000371225.4	chr1	-	58577252	58575433	58577252	1820	
ENSG00000184302.7	SIX6	ENST00000327720.6	chr14	+	60509146	60509146	60512850	3705	
ENSG00000184304.17	PRKD1	ENST00000549503.1	chr14	-	30191898	29663812	30191898	528087	-1.0
ENSG00000184305.16	CCSER1	ENST00000509176.6	chr4	+	90127394	90127394	91605295	1477902	
ENSG00000184307.17	ZDHHC23	ENST00000638807.2	chr3	+	113948013	113948013	113963373	15361	1.5
ENSG00000184313.20	MROH7	ENST00000421030.7	chr1	+	54641786	54641786	54710266	68481	1.0
ENSG00000184330.12	S100A7A	ENST00000368729.9	chr1	+	153416520	153416520	153423222	6703	
ENSG00000184343.11	SRPK3	ENST00000489426.5	chrX	+	153776412	153776412	153785728	9317	1.0
ENSG00000184344.4	GDF3	ENST00000329913.4	chr12	-	7695775	7689784	7695775	5992	
ENSG00000184345.5	IQCF2	ENST00000333127.4	chr3	+	51861615	51861615	51863424	1810	
ENSG00000184347.16	SLIT3	ENST00000519560.6	chr5	-	169301139	168661740	169301139	639400	
ENSG00000184349.14	EFNA5	ENST00000333274.11	chr5	-	107670937	107376894	107670937	294044	
ENSG00000184350.11	MRGPRE	ENST00000389832.7	chr11	-	3232417	3225030	3232417	7388	-1.0
ENSG00000184351.8	KRTAP19-1	ENST00000390689.3	chr21	-	30480367	30479706	30480367	662	
ENSG00000184357.5	H1-5	ENST00000331442.5	chr6	-	27867588	27866792	27867588	797	-3.2753623
ENSG00000184361.13	SPATA32	ENST00000331780.5	chr17	-	45262094	45254393	45262094	7702	-1.35
ENSG00000184363.10	PKP3	ENST00000534401.6	chr11	+	392614	392614	404908	12295	
ENSG00000184368.16	MAP7D2	ENST00000379643.10	chrX	-	20116907	20006713	20116907	110195	
ENSG00000184371.14	CSF1	ENST00000329608.11	chr1	+	109910849	109910849	109930992	20144	2.3265307
ENSG00000184374.3	COLEC10	ENST00000332843.3	chr8	+	119067247	119067247	119108455	41209	
ENSG00000184378.3	ACTRT3	ENST00000330368.3	chr3	-	169769561	169766921	169769561	2641	
ENSG00000184381.20	PLA2G6	ENST00000660610.1	chr22	-	38214778	38111754	38214778	103025	-1.3636364
ENSG00000184384.15	MAML2	ENST00000524717.6	chr11	-	96343195	95976598	96343195	366598	-1.0
ENSG00000184388.6	PABPC1L2B	ENST00000373521.4	chrX	+	73002939	73002939	73006106	3168	
ENSG00000184389.9	A3GALT2	ENST00000442999.3	chr1	-	33321098	33306766	33321098	14333	-1.1538461
ENSG00000184394.3	OR4N5	ENST00000641086.1	chr14	+	20138820	20138820	20145471	6652	
ENSG00000184402.15	SS18L1	ENST00000331758.8	chr20	+	62143769	62143769	62182514	38746	2.6153846
ENSG00000184408.10	KCND2	ENST00000331113.9	chr7	+	120273175	120273175	120750337	477163	
ENSG00000184428.13	TOP1MT	ENST00000519148.5	chr8	-	143359977	143309360	143359977	50618	
ENSG00000184432.11	COPB2	ENST00000503326.6	chr3	-	139389671	139353946	139389671	35726	-5.9310346
ENSG00000184434.8	LRRC19	ENST00000380055.6	chr9	-	27005672	26993136	27005672	12537	
ENSG00000184436.12	THAP7	ENST00000215742.9	chr22	-	21002118	20999104	21002118	3015	-8.189394
ENSG00000184445.12	KNTC1	ENST00000333479.12	chr12	+	122527249	122527249	122626396	99148	3.162162
ENSG00000184451.5	CCR10	ENST00000591568.1	chr17	-	42683917	42679726	42683917	4192	-1.2
ENSG00000184454.7	NCMAP	ENST00000374392.3	chr1	+	24556087	24556087	24609328	53242	
ENSG00000184459.10	BPIFC	ENST00000397452.5	chr22	-	32464484	32413847	32464484	50638	
ENSG00000184465.16	WDR27	ENST00000448612.6	chr6	-	169702029	169457212	169702029	244818	-2.525641
ENSG00000184470.21	TXNRD2	ENST00000400525.6	chr22	-	19941820	19875522	19941820	66299	-4.2897196
ENSG00000184471.10	C1QTNF8	ENST00000328449.6	chr16	-	1096244	1088226	1096244	8019	
ENSG00000184478.8	OR56A3	ENST00000641160.1	chr11	+	5942251	5942251	5951347	9097	
ENSG00000184481.18	FOXO4	ENST00000374259.8	chrX	+	71095851	71095851	71103532	7682	2.1538463
ENSG00000184486.10	POU3F2	ENST00000328345.8	chr6	+	98834574	98834574	98839458	4885	1.75
ENSG00000184489.13	PTP4A3	ENST00000521578.6	chr8	+	141392021	141392021	141432454	40434	2.7166667
ENSG00000184492.7	FOXD4L1	ENST00000306507.7	chr2	+	113498665	113498665	113501150	2486	
ENSG00000184497.13	TMEM255B	ENST00000375353.5	chr13	+	113759226	113759226	113816995	57770	1.0
ENSG00000184500.16	PROS1	ENST00000648853.1	chr3	-	93980003	93873124	93980003	106880	-1.0
ENSG00000184502.4	GAST	ENST00000329402.4	chr17	+	41712331	41712331	41715969	3639	
ENSG00000184507.17	NUTM1	ENST00000333756.5	chr15	+	34343315	34343315	34357737	14423	1.4
ENSG00000184508.12	HDDC3	ENST00000646620.1	chr15	-	90935130	90930918	90935130	4213	-1.25
ENSG00000184515.11	BEX5	ENST00000333643.4	chrX	-	102155977	102153712	102155977	2266	-2.0
ENSG00000184517.12	ZFP1	ENST00000570010.6	chr16	+	75148524	75148524	75172234	23711	2.837838
ENSG00000184524.6	CEND1	ENST00000330106.5	chr11	-	790090	787115	790090	2976	-1.2666667
ENSG00000184530.9	C6orf58	ENST00000329722.8	chr6	+	127577174	127577174	127591820	14647	
ENSG00000184544.12	DHRS7C	ENST00000571134.2	chr17	-	9791592	9771438	9791592	20155	
ENSG00000184545.11	DUSP8	ENST00000397374.8	chr11	-	1572271	1554051	1572271	18221	-1.6666666
ENSG00000184557.4	SOCS3	ENST00000330871.3	chr17	-	78360077	78356778	78360077	3300	-5.453125
ENSG00000184560.8	SPEM2	ENST00000333870.8	chr17	+	7425616	7425616	7427568	1953	
ENSG00000184564.11	SLITRK6	ENST00000643778.1	chr13	-	85806683	85793874	85806683	12810	
ENSG00000184571.14	PIWIL3	ENST00000616349.5	chr22	-	24774720	24719034	24774720	55687	
ENSG00000184574.10	LPAR5	ENST00000329858.9	chr12	-	6635959	6618835	6635959	17125	-1.4915254
ENSG00000184575.12	XPOT	ENST00000332707.10	chr12	+	64404392	64404392	64451125	46734	1.5454545
ENSG00000184584.14	STING1	ENST00000330794.9	chr5	-	139482758	139475533	139482758	7226	-1.0
ENSG00000184588.18	PDE4B	ENST00000329654.8	chr1	+	65792514	65792514	66374278	581765	
ENSG00000184599.14	TAFA3	ENST00000361886.4	chr1	+	112718905	112718905	112727235	8331	
ENSG00000184601.11	C14orf180	ENST00000557649.6	chr14	+	104579764	104579764	104590515	10752	
ENSG00000184602.6	SNN	ENST00000329565.6	chr16	+	11668455	11668455	11679152	10698	1.7368422
ENSG00000184611.14	KCNH7	ENST00000332142.10	chr2	-	162838767	162371407	162838767	467361	
ENSG00000184613.11	NELL2	ENST00000333837.8	chr12	-	44913928	44508603	44913928	405326	
ENSG00000184616.12	SPDYE12	ENST00000618416.5	chr7	-	74915078	74904289	74915078	10790	
ENSG00000184617.11	ZNF840P	ENST00000717156.1	chr20	+	46459441	46459441	46495558	36118	
ENSG00000184619.8	KRBA2	ENST00000649935.1	chr17	-	8376681	8356902	8376681	19780	-3.0267856
ENSG00000184634.17	MED12	ENST00000692304.1	chrX	+	71118543	71118543	71144103	25561	1.6
ENSG00000184635.17	ZNF93	ENST00000343769.6	chr19	+	19900946	19900946	19935575	34630	4.0819674
ENSG00000184640.20	SEPTIN9	ENST00000427177.6	chr17	+	77281499	77281499	77500593	219095	1.2727273
ENSG00000184647.11	PRSS55	ENST00000522210.1	chr8	+	10525546	10525546	10554166	28621	
ENSG00000184650.11	ODF4	ENST00000328248.7	chr17	+	8339840	8339840	8346046	6207	1.0
ENSG00000184659.6	FOXD4L4	ENST00000377413.3	chr9	+	65737146	65737146	65738396	1251	
ENSG00000184661.14	CDCA2	ENST00000330560.8	chr8	+	25459233	25459233	25507911	48679	3.015873
ENSG00000184672.12	RALYL	ENST00000521268.6	chr8	+	84183274	84183274	84921844	738571	
ENSG00000184675.11	AMER1	ENST00000374869.8	chrX	-	64205708	64185117	64205708	20592	-1.5
ENSG00000184677.18	ZBTB40	ENST00000650433.1	chr1	+	22428838	22428838	22511763	82926	2.75
ENSG00000184678.11	H2BC21	ENST00000369155.4	chr1	-	149886682	149884459	149886682	2224	-13.197803
ENSG00000184697.7	CLDN6	ENST00000396925.1	chr16	-	3020071	3014712	3020071	5360	-2.9
ENSG00000184698.5	OR51M1	ENST00000642046.1	chr11	+	5383812	5383812	5393263	9452	
ENSG00000184702.20	SEPTIN5	ENST00000455784.7	chr22	+	19714503	19714503	19723319	8817	1.3695652
ENSG00000184708.18	EIF4ENIF1	ENST00000330125.10	chr22	-	31489842	31439367	31489842	50476	-1.6851852
ENSG00000184709.7	LRRC26	ENST00000371542.3	chr9	-	137170051	137168758	137170051	1294	
ENSG00000184716.14	SERINC4	ENST00000319327.7	chr15	-	43800220	43794162	43800220	6059	-1.2222222
ENSG00000184719.13	RNLS	ENST00000371947.7	chr10	-	88584530	88273864	88584530	310667	
ENSG00000184724.5	KRTAP6-1	ENST00000329122.2	chr21	-	30613930	30613431	30613930	500	
ENSG00000184730.12	APOBR	ENST00000564831.6	chr16	+	28494643	28494643	28498964	4322	1.1764706
ENSG00000184731.6	FAM110C	ENST00000327669.5	chr2	-	46505	38814	46505	7692	
ENSG00000184735.7	DDX53	ENST00000327968.7	chrX	+	22999960	22999960	23003589	3630	1.375
ENSG00000184743.13	ATL3	ENST00000398868.8	chr11	-	63671376	63624087	63671376	47290	-1.3777778
ENSG00000184752.14	NDUFA12	ENST00000684171.1	chr12	-	95003713	94971328	95003713	32386	-5.107143
ENSG00000184785.6	SMIM10	ENST00000330288.6	chrX	+	134990991	134990991	134992473	1483	1.7857143
ENSG00000184786.6	DYNLT2	ENST00000366774.4	chr6	-	169751572	169740109	169751572	11464	-5.1857142
ENSG00000184787.19	UBE2G2	ENST00000345496.7	chr21	-	44801820	44768580	44801820	33241	-4.0493827
ENSG00000184788.14	SATL1	ENST00000646235.1	chrX	-	85243911	85092300	85243911	151612	-1.0
ENSG00000184792.16	OSBP2	ENST00000403222.7	chr22	+	30694206	30694206	30907824	213619	
ENSG00000184811.4	TRARG1	ENST00000333813.4	chr17	+	1279662	1279662	1300978	21317	
ENSG00000184814.5	PRR23B	ENST00000329447.5	chr3	-	139020926	139019031	139020926	1896	
ENSG00000184828.10	ZBTB7C	ENST00000590800.6	chr18	-	48409383	48026672	48409383	382712	
ENSG00000184831.14	APOO	ENST00000379226.9	chrX	-	23907938	23833353	23907938	74586	-1.8108108
ENSG00000184838.15	PRR16	ENST00000407149.7	chr5	+	120464300	120464300	120687314	223015	1.45
ENSG00000184840.12	TMED9	ENST00000332598.7	chr5	+	177592203	177592203	177597242	5040	4.032787
ENSG00000184845.4	DRD1	ENST00000393752.3	chr5	-	175444182	175440036	175444182	4147	
ENSG00000184857.8	TMEM186	ENST00000333050.7	chr16	-	8797639	8795180	8797639	2460	-1.8974359
ENSG00000184860.10	SDR42E1	ENST00000328945.7	chr16	-	82011470	81988855	82011470	22616	-1.0
ENSG00000184863.11	RBM33	ENST00000401878.8	chr7	+	155644661	155644661	155781480	136820	4.1666665
ENSG00000184867.14	ARMCX2	ENST00000356824.9	chrX	-	101659850	101655281	101659850	4570	
ENSG00000184887.14	BTBD6	ENST00000392554.8	chr14	+	105248533	105248533	105251093	2561	
ENSG00000184895.8	SRY	ENST00000383070.2	chrY	-	2787682	2786855	2787682	828	
ENSG00000184897.7	H1-10	ENST00000333762.6	chr3	-	129316286	129314771	129316286	1516	-9.588235
ENSG00000184898.7	RBM43	ENST00000331426.6	chr2	-	151261863	151247940	151261863	13924	-1.6521739
ENSG00000184900.16	SUMO3	ENST00000411651.6	chr21	-	44818129	44805617	44818129	12513	-4.8867927
ENSG00000184903.10	IMMP2L	ENST00000405709.7	chr7	-	111562492	110662644	111562492	899849	-5.1509433
ENSG00000184905.9	TCEAL2	ENST00000372780.6	chrX	+	102125679	102125679	102127712	2034	
ENSG00000184908.20	CLCNKB	ENST00000684324.1	chr1	+	16040252	16040252	16057279	17028	
ENSG00000184911.15	DMRTC1B	ENST00000334036.10	chrX	+	72776890	72776890	72848803	71914	
ENSG00000184916.9	JAG2	ENST00000347004.2	chr14	-	105168824	105140982	105168824	27843	-2.0833333
ENSG00000184922.15	FMNL1	ENST00000587489.6	chr17	+	45221809	45221809	45247318	25510	1.4324324
ENSG00000184923.12	NUTM2A	ENST00000381689.4	chr10	+	87225500	87225500	87236908	11409	
ENSG00000184924.6	PTRHD1	ENST00000328379.6	chr2	-	24793391	24789728	24793391	3664	-4.0
ENSG00000184925.12	LCN12	ENST00000371633.8	chr9	+	136952273	136952273	136955497	3225	1.0
ENSG00000184933.6	OR6A2	ENST00000641196.1	chr11	-	6799689	6791736	6799689	7954	
ENSG00000184937.17	WT1	ENST00000332351.9	chr11	-	32435564	32387784	32435564	47781	-3.913793
ENSG00000184939.16	ZFP90	ENST00000611381.4	chr16	+	68539316	68539316	68576040	36725	1.9
ENSG00000184945.15	AQP12A	ENST00000337801.9	chr2	+	240691866	240691866	240698483	6618	
ENSG00000184949.18	FAM227A	ENST00000540952.6	chr22	-	38656629	38578120	38656629	78510	-1.0
ENSG00000184954.4	OR6C70	ENST00000327335.4	chr12	-	55470138	55469200	55470138	939	
ENSG00000184956.16	MUC6	ENST00000421673.7	chr11	-	1036718	1012823	1036718	23896	
ENSG00000184967.7	NOC4L	ENST00000330579.6	chr12	+	132144457	132144457	132152468	8012	3.392857
ENSG00000184979.12	USP18	ENST00000699060.2	chr22	+	18149843	18149843	18177368	27526	2.0
ENSG00000184983.11	NDUFA6	ENST00000617763.1	chr22	-	42090884	42085527	42090884	5358	-4.25
ENSG00000184984.10	CHRM5	ENST00000383263.7	chr15	+	33968497	33968497	34067458	98962	
ENSG00000184985.17	SORCS2	ENST00000507866.6	chr4	+	7192538	7192538	7742827	550290	
ENSG00000184986.12	TMEM121	ENST00000392519.7	chr14	+	105526583	105526583	105530198	3616	1.0
ENSG00000184988.8	TMEM106A	ENST00000612339.4	chr17	+	43211875	43211875	43220041	8167	1.4074074
ENSG00000184990.13	SIVA1	ENST00000329967.11	chr14	+	104753147	104753147	104759654	6508	1.9512196
ENSG00000184992.13	BRI3BP	ENST00000341446.9	chr12	+	124993645	124993645	125031231	37587	1.5652174
ENSG00000184995.7	IFNE	ENST00000448696.4	chr9	-	21482313	21480839	21482313	1475	
ENSG00000184999.13	SLC22A10	ENST00000682643.1	chr11	+	63268022	63268022	63311221	43200	
ENSG00000185000.12	DGAT1	ENST00000528718.6	chr8	-	144326852	144314584	144326852	12269	-7.3974357
ENSG00000185002.10	RFX6	ENST00000332958.3	chr6	+	116877242	116877242	116932161	54920	
ENSG00000185008.19	ROBO2	ENST00000487694.7	chr3	+	75906695	75906695	77647510	1740816	
ENSG00000185009.13	AP3M1	ENST00000355264.9	chr10	-	74150828	74120255	74150828	30574	-2.4047618
ENSG00000185010.15	F8	ENST00000360256.9	chrX	-	155022723	154835792	155022723	186932	-1.8
ENSG00000185013.17	NT5C1B	ENST00000304081.9	chr2	-	18589569	18562871	18589569	26699	
ENSG00000185015.8	CA13	ENST00000321764.4	chr8	+	85245458	85245458	85284073	38616	1.2222222
